Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
14:46:42,662;396,223643;0,112028;0,123586;0,171087;-0,894867;-2,782074;-1,2321;24,982997
14:46:42,672;397,638086;0,110977;0,123586;0,173844;-0,711101;-2,729574;-0,930215;25,009251
14:46:42,682;397,166605;0,113603;0,129887;0,172006;-0,894867;-2,755824;-1,140222;24,982997
14:46:42,692;397,166605;0,107827;0,125686;0,172925;-0,75048;-2,506451;-0,94334;24,996124
14:46:42,702;396,695124;0,111503;0,129887;0,172006;-0,842363;-2,860823;-1,127096;24,930487
14:46:42,712;397,638086;0,110452;0,126211;0,174762;-0,737353;-2,61145;-0,930215;24,969869
14:46:42,722;396,695124;0,113078;0,132512;0,170169;-0,855489;-2,768949;-1,271476;25,009251
14:46:42,732;397,166605;0,117803;0,125161;0,172006;-0,776732;-2,598325;-0,903964;24,956742
14:46:42,742;397,166605;0,108352;0,124111;0,170169;-0,842363;-2,782074;-1,218974;24,956742
14:46:42,752;398,581047;0,114653;0,129362;0,168331;-0,737353;-2,677075;-0,903964;24,982997
14:46:42,762;396,695124;0,112028;0,121486;0,177519;-0,829236;-2,795199;-1,2321;24,996124
14:46:42,772;398,109567;0,114128;0,124636;0,170169;-0,711101;-2,506451;-0,903964;24,930487
14:46:42,782;397,638086;0,111503;0,122011;0,170169;-0,894867;-2,782074;-1,2321;24,982997
14:46:42,792;397,166605;0,113078;0,125161;0,171087;-0,724227;-2,5852;-0,903964;24,982997
14:46:42,802;396,695124;0,110452;0,125161;0,172925;-0,868615;-2,782074;-1,245225;24,996124
14:46:42,812;397,638086;0,111503;0,130937;0,16925;-0,763606;-2,5852;-0,956466;25,009251
14:46:42,822;394,809201;0,114653;0,128837;0,171087;-0,802984;-2,900198;-1,245225;25,035506
14:46:42,832;399,052528;0,112028;0,126211;0,171087;-0,737353;-2,598325;-0,969591;25,009251
14:46:42,842;399,052528;0,105727;0,124636;0,171087;-0,789858;-2,677075;-1,297727;25,048633
14:46:42,852;402,824375;0,110452;0,128837;0,174762;-0,789858;-2,650825;-0,94334;25,035506
14:46:42,862;398,109567;0,114128;0,130937;0,16925;-0,855489;-2,834573;-1,192723;24,969869
14:46:42,872;396,223643;0,110452;0,126211;0,172925;-0,776732;-2,55895;-0,995842;25,035506
14:46:42,882;395,752162;0,106777;0,121486;0,172006;-0,855489;-2,755824;-1,166472;24,996124
14:46:42,892;396,695124;0,112028;0,125686;0,172006;-0,724227;-2,66395;-0,956466;24,996124
14:46:42,902;396,695124;0,108352;0,127261;0,175681;-0,842363;-2,768949;-1,153347;24,982997
14:46:42,912;396,223643;0,112553;0,125686;0,166494;-0,724227;-2,598325;-0,956466;24,996124
14:46:42,922;396,223643;0,113603;0,125686;0,172006;-0,829236;-2,677075;-1,100845;25,022379
14:46:42,932;393,866239;0,110977;0,130412;0,174762;-0,697975;-2,532701;-0,982716;24,969869
14:46:42,942;396,223643;0,117278;0,127261;0,171087;-0,842363;-2,808324;-1,08772;24,956742
14:46:42,952;397,638086;0,112028;0,125686;0,173844;-0,75048;-2,453951;-0,956466;25,009251
14:46:42,962;400,466971;0,109927;0,126211;0,171087;-0,829236;-2,755824;-1,113971;25,009251
14:46:42,972;398,109567;0,109927;0,122011;0,1766;-0,724227;-2,624575;-0,94334;24,930487
14:46:42,982;395,280682;0,106777;0,131987;0,172006;-0,855489;-2,795199;-1,140222;24,996124
14:46:42,992;398,109567;0,114128;0,126211;0,172925;-0,724227;-2,506451;-0,995842;24,996124
14:46:43,002;397,638086;0,115178;0,126736;0,1766;-0,868615;-2,834573;-1,218974;24,969869
14:46:43,012;397,638086;0,117278;0,127787;0,173844;-0,763606;-2,5852;-0,94334;24,943615
14:46:43,022;399,99549;0,113603;0,132512;0,175681;-0,855489;-2,6377;-1,192723;24,956742
14:46:43,032;399,524009;0,113078;0,127787;0,172925;-0,711101;-2,519576;-0,956466;24,969869
14:46:43,042;397,166605;0,110452;0,130412;0,173844;-0,868615;-2,900198;-1,166472;24,969869
14:46:43,052;398,581047;0,115178;0,131462;0,172006;-0,75048;-2,532701;-1,022093;24,930487
14:46:43,062;395,752162;0,113078;0,129362;0,172925;-0,842363;-2,677075;-1,140222;24,956742
14:46:43,072;398,581047;0,111503;0,125686;0,170169;-0,802984;-2,650825;-0,995842;24,982997
14:46:43,082;397,166605;0,110452;0,122536;0,175681;-0,855489;-2,913323;-1,166472;24,996124
14:46:43,092;398,109567;0,108877;0,126736;0,175681;-0,776732;-2,532701;-1,008967;24,996124
14:46:43,102;397,638086;0,108352;0,125686;0,16925;-0,829236;-2,913323;-1,153347;24,969869
14:46:43,112;397,638086;0,110452;0,125161;0,174762;-0,776732;-2,624575;-1,022093;24,982997
14:46:43,122;398,109567;0,113078;0,127261;0,172006;-0,802984;-2,821448;-1,113971;24,969869
14:46:43,132;398,109567;0,110977;0,124636;0,173844;-0,776732;-2,480201;-1,022093;25,048633
14:46:43,142;398,109567;0,112553;0,125686;0,175681;-0,789858;-2,887073;-1,192723;25,048633
14:46:43,152;397,166605;0,109927;0,129887;0,1766;-0,776732;-2,519576;-0,995842;24,930487
14:46:43,162;397,638086;0,116228;0,131462;0,172925;-0,81611;-2,782074;-1,205849;24,930487
14:46:43,172;398,109567;0,113603;0,127787;0,174762;-0,711101;-2,532701;-0,982716;24,982997
14:46:43,182;397,166605;0,115703;0,143013;0,178437;-0,907993;-2,939573;-1,218974;24,956742
14:46:43,192;397,638086;0,115703;0,135662;0,173844;-0,75048;-2,519576;-0,917089;24,943615
14:46:43,202;396,695124;0,113078;0,130412;0,172925;-0,81611;-2,755824;-1,153347;24,996124
14:46:43,212;397,166605;0,115703;0,130412;0,171087;-0,763606;-2,519576;-0,995842;24,982997
14:46:43,222;400,466971;0,116228;0,134087;0,177519;-0,842363;-2,913323;-1,127096;24,982997
14:46:43,232;399,052528;0,112028;0,128837;0,177519;-0,776732;-2,624575;-0,956466;24,982997
14:46:43,242;398,581047;0,118853;0,129362;0,171087;-0,829236;-2,860823;-1,166472;24,969869
14:46:43,252;397,166605;0,109927;0,129362;0,175681;-0,776732;-2,650825;-1,022093;24,982997
14:46:43,262;399,524009;0,107302;0,122536;0,173844;-0,81611;-2,860823;-1,192723;24,969869
14:46:43,272;398,109567;0,110452;0,124636;0,174762;-0,763606;-2,519576;-0,94334;24,996124
14:46:43,282;397,166605;0,109927;0,129887;0,172925;-0,81611;-2,900198;-1,218974;25,009251
14:46:43,292;398,109567;0,113603;0,128312;0,173844;-0,763606;-2,677075;-1,035218;25,022379
14:46:43,302;397,166605;0,107827;0,125161;0,1766;-0,829236;-2,677075;-1,166472;24,943615
14:46:43,312;396,695124;0,114653;0,125686;0,170169;-0,776732;-2,440826;-0,917089;24,969869
14:46:43,322;395,280682;0,113603;0,129362;0,180275;-0,894867;-2,926448;-1,127096;24,996124
14:46:43,332;398,109567;0,113603;0,127261;0,175681;-0,75048;-2,572075;-1,035218;24,996124
14:46:43,342;397,638086;0,113603;0,129887;0,173844;-0,842363;-2,677075;-1,166472;24,996124
14:46:43,352;397,638086;0,115703;0,126736;0,174762;-0,75048;-2,545825;-0,995842;24,969869
14:46:43,362;399,052528;0,107827;0,128312;0,1766;-0,855489;-2,913323;-1,218974;25,035506
14:46:43,372;399,524009;0,112028;0,128837;0,173844;-0,776732;-2,572075;-0,94334;24,969869
14:46:43,382;396,223643;0,109402;0,126211;0,173844;-0,81611;-2,834573;-1,192723;24,969869
14:46:43,392;397,166605;0,114128;0,135662;0,177519;-0,763606;-2,5852;-0,890838;25,009251
14:46:43,402;397,166605;0,115703;0,124636;0,171087;-0,842363;-2,926448;-1,192723;25,035506
14:46:43,412;396,223643;0,110977;0,127261;0,172925;-0,776732;-2,545825;-0,917089;24,996124
14:46:43,422;400,466971;0,112028;0,126736;0,173844;-0,855489;-2,821448;-1,245225;24,982997
14:46:43,432;397,166605;0,110977;0,123586;0,172925;-0,75048;-2,532701;-0,982716;24,996124
14:46:43,442;393,394758;0,116228;0,128312;0,173844;-0,829236;-2,887073;-1,218974;25,061761
14:46:43,452;398,581047;0,111503;0,125686;0,170169;-0,763606;-2,493326;-0,956466;25,035506
14:46:43,462;397,638086;0,112553;0,119911;0,174762;-0,829236;-2,913323;-1,2321;24,996124
14:46:43,472;398,581047;0,116228;0,128837;0,170169;-0,737353;-2,519576;-0,956466;24,996124
14:46:43,482;392,923277;0,109927;0,122536;0,172006;-0,842363;-2,834573;-1,245225;25,048633
14:46:43,492;398,109567;0,108877;0,125686;0,173844;-0,763606;-2,506451;-0,94334;24,996124
14:46:43,502;396,223643;0,114128;0,125161;0,173844;-0,789858;-2,795199;-1,179598;24,982997
14:46:43,512;397,638086;0,116228;0,127261;0,173844;-0,776732;-2,506451;-0,917089;24,943615
14:46:43,522;397,166605;0,113078;0,126211;0,170169;-0,842363;-3,018322;-1,2321;25,009251
14:46:43,532;398,109567;0,109402;0,125686;0,173844;-0,763606;-2,5852;-0,930215;24,996124
14:46:43,542;396,223643;0,113603;0,128837;0,172006;-0,829236;-2,782074;-1,166472;24,956742
14:46:43,552;394,809201;0,107827;0,125686;0,172925;-0,776732;-2,5852;-0,982716;24,982997
14:46:43,562;395,280682;0,110977;0,124636;0,174762;-0,855489;-2,729574;-1,271476;25,009251
14:46:43,572;395,280682;0,110977;0,124636;0,171087;-0,75048;-2,5852;-0,930215;24,956742
14:46:43,582;395,752162;0,113603;0,123586;0,172925;-0,81611;-2,834573;-1,310852;24,996124
14:46:43,592;398,109567;0,108352;0,127261;0,16925;-0,75048;-2,453951;-0,995842;24,943615
14:46:43,602;395,280682;0,109927;0,131462;0,172006;-0,842363;-2,926448;-1,271476;24,996124
14:46:43,612;402,824375;0,114128;0,133037;0,172006;-0,75048;-2,532701;-0,956466;24,956742
14:46:43,622;395,752162;0,131454;0,137762;0,172006;-0,855489;-2,795199;-1,284601;24,996124
14:46:43,632;399,052528;0,122528;0,131462;0,173844;-0,789858;-2,55895;-0,890838;24,943615
14:46:43,642;398,109567;0,111503;0,125686;0,172925;-0,829236;-2,900198;-1,2321;24,956742
14:46:43,652;400,938452;0,111503;0,125161;0,1766;-0,737353;-2,598325;-0,969591;24,996124
14:46:43,662;400,938452;0,109927;0,126736;0,171087;-0,829236;-2,808324;-1,297727;24,969869
14:46:43,672;400,938452;0,112028;0,128312;0,177519;-0,763606;-2,61145;-0,956466;24,996124
14:46:43,682;398,109567;0,120428;0,133562;0,174762;-0,829236;-2,716449;-1,271476;24,956742
14:46:43,692;395,752162;0,111503;0,129887;0,171087;-0,737353;-2,480201;-0,94334;25,048633
14:46:43,702;397,166605;0,108352;0,123061;0,173844;-0,842363;-2,821448;-1,245225;24,969869
14:46:43,712;400,466971;0,119903;0,131987;0,174762;-0,75048;-2,506451;-0,890838;24,943615
14:46:43,722;397,166605;0,108352;0,124636;0,174762;-0,842363;-2,768949;-1,284601;24,996124
14:46:43,732;396,695124;0,116753;0,135662;0,171087;-0,763606;-2,624575;-0,995842;24,930487
14:46:43,742;397,166605;0,108352;0,126211;0,171087;-0,868615;-2,926448;-1,284601;24,982997
14:46:43,752;395,280682;0,116753;0,125686;0,173844;-0,724227;-2,572075;-0,982716;24,956742
14:46:43,762;393,394758;0,120428;0,131987;0,172925;-0,868615;-2,808324;-1,205849;24,969869
14:46:43,772;399,524009;0,110452;0,130412;0,172925;-0,789858;-2,519576;-0,930215;24,996124
14:46:43,782;397,638086;0,119903;0,124636;0,170169;-0,868615;-2,755824;-1,192723;24,982997
14:46:43,792;396,223643;0,107827;0,122536;0,172925;-0,724227;-2,480201;-0,956466;24,996124
14:46:43,802;398,581047;0,113078;0,119911;0,170169;-0,81611;-2,834573;-1,271476;24,996124
14:46:43,812;398,581047;0,109402;0,123061;0,172006;-0,789858;-2,414576;-0,930215;25,022379
14:46:43,822;396,695124;0,107302;0,124636;0,173844;-0,842363;-2,926448;-1,218974;24,982997
14:46:43,832;399,052528;0,119378;0,120961;0,171087;-0,776732;-2,480201;-0,94334;25,009251
14:46:43,842;394,809201;0,110977;0,130937;0,170169;-0,881741;-2,821448;-1,245225;24,930487
14:46:43,852;393,866239;0,117803;0,125161;0,171087;-0,724227;-2,55895;-0,969591;25,009251
14:46:43,862;397,166605;0,110452;0,125686;0,170169;-0,868615;-2,847698;-1,205849;25,022379
14:46:43,872;395,280682;0,112553;0,127261;0,171087;-0,75048;-2,545825;-0,982716;24,996124
14:46:43,882;398,109567;0,107827;0,126736;0,172925;-0,829236;-2,742699;-1,2321;25,009251
14:46:43,892;396,695124;0,110452;0,128312;0,174762;-0,763606;-2,572075;-0,982716;24,956742
14:46:43,902;396,223643;0,109402;0,129887;0,171087;-0,855489;-2,795199;-1,245225;24,956742
14:46:43,912;397,638086;0,111503;0,128312;0,172925;-0,75048;-2,453951;-0,930215;24,969869
14:46:43,922;397,638086;0,109402;0,126736;0,173844;-0,842363;-2,834573;-1,218974;24,996124
14:46:43,932;396,695124;0,111503;0,126736;0,175681;-0,75048;-2,453951;-0,956466;24,969869
14:46:43,942;397,166605;0,110452;0,125686;0,171087;-0,802984;-2,703324;-1,284601;25,048633
14:46:43,952;398,109567;0,114653;0,128312;0,173844;-0,737353;-2,598325;-0,94334;25,022379
14:46:43,962;399,052528;0,110452;0,124636;0,173844;-0,829236;-2,847698;-1,284601;24,982997
14:46:43,972;396,223643;0,115178;0,129362;0,172006;-0,711101;-2,598325;-0,930215;24,982997
14:46:43,982;397,638086;0,116228;0,127787;0,173844;-0,868615;-2,768949;-1,25835;24,996124
14:46:43,992;397,638086;0,110977;0,123586;0,171087;-0,697975;-2,66395;-0,917089;25,035506
14:46:44,002;396,223643;0,115703;0,134087;0,173844;-0,81611;-2,782074;-1,218974;25,035506
14:46:44,012;397,638086;0,109927;0,127261;0,171087;-0,789858;-2,5852;-1,008967;24,91736
14:46:44,022;396,695124;0,107827;0,123586;0,174762;-0,829236;-2,768949;-1,218974;24,930487
14:46:44,032;399,524009;0,105727;0,122011;0,174762;-0,763606;-2,650825;-1,022093;24,982997
14:46:44,042;397,638086;0,112028;0,129362;0,172006;-0,829236;-2,782074;-1,153347;24,969869
14:46:44,052;400,938452;0,112028;0,127787;0,174762;-0,802984;-2,519576;-0,956466;24,956742
14:46:44,062;396,695124;0,115703;0,127787;0,179356;-0,829236;-2,952697;-1,140222;24,943615
14:46:44,072;397,638086;0,111503;0,128312;0,174762;-0,776732;-2,572075;-0,930215;24,996124
14:46:44,082;399,052528;0,108877;0,128837;0,172925;-0,81611;-2,66395;-1,166472;24,930487
14:46:44,092;397,638086;0,107302;0,126211;0,1766;-0,802984;-2,545825;-0,917089;24,969869
14:46:44,102;396,695124;0,107827;0,123586;0,173844;-0,802984;-2,795199;-1,2321;24,969869
14:46:44,112;399,052528;0,113603;0,125161;0,172925;-0,724227;-2,5852;-0,864588;25,022379
14:46:44,122;399,052528;0,113603;0,126736;0,1766;-0,868615;-2,768949;-1,218974;24,943615
14:46:44,132;397,638086;0,112553;0,125686;0,16925;-0,737353;-2,61145;-0,877713;24,956742
14:46:44,142;397,638086;0,113603;0,131462;0,174762;-0,881741;-2,742699;-1,245225;24,969869
14:46:44,152;399,052528;0,116753;0,129362;0,172925;-0,724227;-2,6377;-0,995842;25,048633
14:46:44,162;398,581047;0,112553;0,127787;0,174762;-0,855489;-2,729574;-1,284601;24,996124
14:46:44,172;396,695124;0,119903;0,129362;0,171087;-0,776732;-2,55895;-0,877713;24,956742
14:46:44,182;397,166605;0,115178;0,127787;0,168331;-0,881741;-2,729574;-1,179598;24,943615
14:46:44,192;397,638086;0,114653;0,127261;0,171087;-0,763606;-2,61145;-0,94334;24,982997
14:46:44,202;399,052528;0,112028;0,122011;0,174762;-0,789858;-2,821448;-1,2321;24,943615
14:46:44,212;400,466971;0,109927;0,125161;0,172006;-0,776732;-2,66395;-0,94334;24,930487
14:46:44,222;400,938452;0,114128;0,126736;0,172006;-0,881741;-2,782074;-1,127096;24,930487
14:46:44,232;398,581047;0,114653;0,137237;0,170169;-0,789858;-2,5852;-0,94334;24,943615
14:46:44,242;396,223643;0,107302;0,125161;0,174762;-0,855489;-2,782074;-1,153347;24,982997
14:46:44,252;395,752162;0,119378;0,129362;0,175681;-0,737353;-2,729574;-0,982716;24,982997
14:46:44,262;398,581047;0,110977;0,120961;0,175681;-0,842363;-2,782074;-1,153347;24,996124
14:46:44,272;399,052528;0,108352;0,125161;0,170169;-0,75048;-2,624575;-1,008967;24,956742
14:46:44,282;397,166605;0,110977;0,128312;0,172925;-0,842363;-2,834573;-1,048344;24,996124
14:46:44,292;402,352894;0,118328;0,127787;0,172925;-0,763606;-2,55895;-0,969591;24,996124
14:46:44,302;394,809201;0,112553;0,132512;0,171087;-0,81611;-2,66395;-1,127096;24,956742
14:46:44,312;398,581047;0,112028;0,125686;0,174762;-0,75048;-2,598325;-0,969591;25,009251
14:46:44,322;399,052528;0,109402;0,136187;0,172006;-0,855489;-2,808324;-1,153347;24,982997
14:46:44,332;395,752162;0,111503;0,126736;0,173844;-0,776732;-2,572075;-1,035218;24,982997
14:46:44,342;397,166605;0,117803;0,140913;0,172006;-0,81611;-2,834573;-1,166472;24,956742
14:46:44,352;399,052528;0,115703;0,127787;0,172925;-0,763606;-2,493326;-0,995842;24,91736
14:46:44,362;397,638086;0,118328;0,138812;0,172006;-0,789858;-2,847698;-1,205849;25,035506
14:46:44,372;398,581047;0,113078;0,127787;0,177519;-0,684849;-2,453951;-0,838337;25,009251
14:46:44,382;395,752162;0,107302;0,127787;0,172925;-0,81611;-2,677075;-1,127096;24,969869
14:46:44,392;397,166605;0,110452;0,125686;0,170169;-0,789858;-2,545825;-0,903964;24,969869
14:46:44,402;398,109567;0,106252;0,128837;0,174762;-0,81611;-2,860823;-1,166472;24,956742
14:46:44,412;398,109567;0,114128;0,126736;0,173844;-0,737353;-2,61145;-0,94334;24,956742
14:46:44,422;395,752162;0,108877;0,127261;0,174762;-0,842363;-2,808324;-1,153347;25,009251
14:46:44,432;399,052528;0,116228;0,137762;0,168331;-0,776732;-2,6377;-0,982716;24,996124
14:46:44,442;393,866239;0,113603;0,128312;0,172925;-0,855489;-2,755824;-1,179598;24,982997
14:46:44,452;399,99549;0,119378;0,138812;0,1766;-0,776732;-2,453951;-0,982716;24,904233
14:46:44,462;398,109567;0,111503;0,123061;0,16925;-0,842363;-2,768949;-1,100845;24,982997
14:46:44,472;397,166605;0,114128;0,129362;0,175681;-0,763606;-2,598325;-1,035218;25,009251
14:46:44,482;398,581047;0,110977;0,124636;0,172006;-0,842363;-2,755824;-1,166472;24,996124
14:46:44,492;398,581047;0,113078;0,125161;0,173844;-0,789858;-2,624575;-0,903964;24,982997
14:46:44,502;399,99549;0,110977;0,124111;0,171087;-0,842363;-2,978947;-1,192723;24,930487
14:46:44,512;399,524009;0,112028;0,128312;0,174762;-0,776732;-2,519576;-1,048344;24,982997
14:46:44,522;398,109567;0,106252;0,120436;0,173844;-0,855489;-2,703324;-1,153347;24,982997
14:46:44,532;397,166605;0,118328;0,129887;0,16925;-0,711101;-2,61145;-0,94334;24,930487
14:46:44,542;397,638086;0,108877;0,126211;0,172925;-0,868615;-2,887073;-1,205849;25,009251
14:46:44,552;395,752162;0,115178;0,130412;0,174762;-0,75048;-2,55895;-0,982716;25,009251
14:46:44,562;397,166605;0,116228;0,130412;0,172925;-0,81611;-2,834573;-1,140222;24,969869
14:46:44,572;399,052528;0,112553;0,127787;0,172006;-0,802984;-2,61145;-1,008967;24,956742
14:46:44,582;397,638086;0,109402;0,130937;0,1766;-0,802984;-2,834573;-1,166472;25,009251
14:46:44,592;394,809201;0,112553;0,132512;0,172006;-0,776732;-2,519576;-0,995842;24,956742
14:46:44,602;396,695124;0,109927;0,125161;0,172925;-0,81611;-2,755824;-1,192723;25,009251
14:46:44,612;398,581047;0,112553;0,126736;0,171087;-0,776732;-2,5852;-0,969591;25,009251
14:46:44,622;396,695124;0,108877;0,126211;0,175681;-0,81611;-2,939573;-1,127096;24,969869
14:46:44,632;398,581047;0,115703;0,125686;0,174762;-0,763606;-2,519576;-0,969591;24,930487
14:46:44,642;400,466971;0,117278;0,124636;0,170169;-0,868615;-2,939573;-1,205849;25,022379
14:46:44,652;397,638086;0,109927;0,126211;0,1766;-0,776732;-2,61145;-0,969591;24,982997
14:46:44,662;401,881413;0,113078;0,124636;0,173844;-0,829236;-2,873948;-1,2321;25,035506
14:46:44,672;397,638086;0,109927;0,127261;0,173844;-0,789858;-2,624575;-1,008967;25,009251
14:46:44,682;397,166605;0,108877;0,131462;0,178437;-0,868615;-2,834573;-1,245225;25,009251
14:46:44,692;399,052528;0,113603;0,129362;0,173844;-0,763606;-2,703324;-0,94334;24,996124
14:46:44,702;395,752162;0,116753;0,131462;0,175681;-0,855489;-2,795199;-1,25835;25,088015
14:46:44,712;398,109567;0,126204;0,134612;0,170169;-0,789858;-2,545825;-0,903964;24,943615
14:46:44,722;397,638086;0,118328;0,136712;0,173844;-0,855489;-2,860823;-1,140222;24,996124
14:46:44,732;398,581047;0,111503;0,127261;0,174762;-0,75048;-2,545825;-0,982716;24,943615
14:46:44,742;399,052528;0,108877;0,123061;0,172925;-0,802984;-2,768949;-1,179598;24,969869
14:46:44,752;398,109567;0,112028;0,127787;0,173844;-0,81611;-2,5852;-0,982716;24,982997
14:46:44,762;395,280682;0,112553;0,122536;0,171087;-0,802984;-2,860823;-1,179598;25,009251
14:46:44,772;396,695124;0,117803;0,131987;0,170169;-0,789858;-2,572075;-1,008967;24,969869
14:46:44,782;396,695124;0,110977;0,127261;0,173844;-0,789858;-2,952697;-1,179598;24,996124
14:46:44,792;398,581047;0,108877;0,131987;0,174762;-0,802984;-2,519576;-0,877713;25,009251
14:46:44,802;397,166605;0,113603;0,127261;0,172925;-0,855489;-2,821448;-1,192723;24,956742
14:46:44,812;400,466971;0,108352;0,127261;0,172006;-0,789858;-2,480201;-0,903964;25,022379
14:46:44,822;397,638086;0,114128;0,128837;0,171087;-0,829236;-2,742699;-1,2321;24,930487
14:46:44,832;397,638086;0,113603;0,127787;0,173844;-0,75048;-2,650825;-0,877713;24,996124
14:46:44,842;398,581047;0,109927;0,123586;0,172925;-0,829236;-2,860823;-1,218974;24,982997
14:46:44,852;400,466971;0,113603;0,128837;0,173844;-0,776732;-2,572075;-0,969591;24,943615
14:46:44,862;398,581047;0,108352;0,129362;0,174762;-0,842363;-2,887073;-1,25835;25,035506
14:46:44,872;397,166605;0,119903;0,129362;0,172006;-0,776732;-2,55895;-0,94334;25,022379
14:46:44,882;395,280682;0,108352;0,123586;0,1766;-0,802984;-2,795199;-1,153347;24,956742
14:46:44,892;399,524009;0,111503;0,124111;0,179356;-0,763606;-2,6377;-0,982716;25,022379
14:46:44,902;395,280682;0,108352;0,123061;0,171087;-0,802984;-2,873948;-1,140222;24,956742
14:46:44,912;399,99549;0,112028;0,128312;0,171087;-0,789858;-2,598325;-0,94334;24,956742
14:46:44,922;399,052528;0,114128;0,127787;0,171087;-0,81611;-2,808324;-1,179598;24,996124
14:46:44,932;397,166605;0,109402;0,123061;0,172006;-0,763606;-2,506451;-0,838337;24,969869
14:46:44,942;397,638086;0,107827;0,123061;0,173844;-0,802984;-2,768949;-1,192723;24,969869
14:46:44,952;398,581047;0,110977;0,122011;0,172006;-0,75048;-2,480201;-0,995842;24,956742
14:46:44,962;398,581047;0,109402;0,127787;0,172006;-0,855489;-2,873948;-1,271476;25,022379
14:46:44,972;398,581047;0,109927;0,125161;0,172006;-0,776732;-2,5852;-0,982716;25,009251
14:46:44,982;398,109567;0,113603;0,129887;0,172925;-0,855489;-2,755824;-1,205849;25,009251
14:46:44,992;398,581047;0,112553;0,131462;0,172925;-0,789858;-2,519576;-0,995842;24,956742
14:46:45,002;398,581047;0,109927;0,128312;0,171087;-0,802984;-2,900198;-1,218974;25,048633
14:46:45,012;398,109567;0,110977;0,129362;0,175681;-0,75048;-2,519576;-0,982716;25,022379
14:46:45,022;400,466971;0,112553;0,127787;0,172006;-0,829236;-2,782074;-1,205849;24,956742
14:46:45,032;399,052528;0,114128;0,125161;0,173844;-0,737353;-2,690199;-0,969591;24,943615
14:46:45,042;400,466971;0,118328;0,131462;0,173844;-0,829236;-2,729574;-1,271476;25,009251
14:46:45,052;398,581047;0,119378;0,129887;0,1766;-0,724227;-2,493326;-0,877713;25,022379
14:46:45,062;398,109567;0,113603;0,128837;0,175681;-0,855489;-2,834573;-1,192723;24,969869
14:46:45,072;396,223643;0,112028;0,125161;0,174762;-0,763606;-2,519576;-1,008967;25,022379
14:46:45,082;395,280682;0,110452;0,124111;0,172006;-0,894867;-2,782074;-1,179598;25,022379
14:46:45,092;398,581047;0,113603;0,129887;0,172925;-0,776732;-2,493326;-0,851462;24,982997
14:46:45,102;398,109567;0,108352;0,128312;0,175681;-0,829236;-2,860823;-1,205849;24,930487
14:46:45,112;395,280682;0,109927;0,124111;0,171087;-0,724227;-2,61145;-0,969591;25,022379
14:46:45,122;399,99549;0,112553;0,123061;0,172925;-0,81611;-2,782074;-1,205849;25,101143
14:46:45,132;399,524009;0,118328;0,129887;0,170169;-0,737353;-2,690199;-0,995842;24,996124
14:46:45,142;396,695124;0,112028;0,122536;0,168331;-0,829236;-2,795199;-1,25835;24,969869
14:46:45,152;398,581047;0,112553;0,120961;0,172925;-0,75048;-2,572075;-0,969591;25,022379
14:46:45,162;398,109567;0,110977;0,124111;0,171087;-0,789858;-2,847698;-1,284601;24,982997
14:46:45,172;392,923277;0,119903;0,128837;0,172925;-0,737353;-2,545825;-0,94334;25,022379
14:46:45,182;398,109567;0,114128;0,131987;0,172925;-0,81611;-2,808324;-1,2321;24,930487
14:46:45,192;395,752162;0,112028;0,131462;0,1766;-0,737353;-2,519576;-0,890838;25,009251
14:46:45,202;397,638086;0,110977;0,125161;0,172006;-0,842363;-2,808324;-1,245225;24,956742
14:46:45,212;400,938452;0,119378;0,125686;0,171087;-0,789858;-2,453951;-0,903964;24,956742
14:46:45,222;398,109567;0,112028;0,125686;0,173844;-0,842363;-2,847698;-1,284601;25,022379
14:46:45,232;398,581047;0,110452;0,125686;0,171087;-0,75048;-2,545825;-0,838337;25,022379
14:46:45,242;401,881413;0,112553;0,132512;0,175681;-0,829236;-2,860823;-1,179598;24,969869
14:46:45,252;399,99549;0,110452;0,122011;0,172925;-0,776732;-2,61145;-0,956466;24,956742
14:46:45,262;398,109567;0,113078;0,127261;0,177519;-0,829236;-2,913323;-1,218974;24,982997
14:46:45,272;399,99549;0,110977;0,125686;0,172006;-0,75048;-2,532701;-0,956466;24,956742
14:46:45,282;399,052528;0,110452;0,128837;0,173844;-0,855489;-2,703324;-1,2321;24,982997
14:46:45,292;399,99549;0,113078;0,131462;0,172006;-0,75048;-2,66395;-0,956466;24,982997
14:46:45,302;397,166605;0,107302;0,125161;0,173844;-0,81611;-2,768949;-1,2321;24,996124
14:46:45,312;400,938452;0,110452;0,129362;0,1766;-0,776732;-2,624575;-1,022093;24,996124
14:46:45,322;398,581047;0,116753;0,137762;0,172925;-0,81611;-2,847698;-1,271476;25,074888
14:46:45,332;397,638086;0,113078;0,132512;0,174762;-0,802984;-2,55895;-0,94334;24,996124
14:46:45,342;396,223643;0,113078;0,130412;0,171087;-0,855489;-2,690199;-1,245225;24,956742
14:46:45,352;400,466971;0,108352;0,123586;0,172925;-0,711101;-2,5852;-0,903964;24,982997
14:46:45,362;398,581047;0,111503;0,130937;0,172925;-0,881741;-2,821448;-1,245225;24,943615
14:46:45,372;397,638086;0,108352;0,123061;0,171087;-0,737353;-2,572075;-0,917089;25,022379
