Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
17:23:03,012;382,079218;0,109402;0,122011;0,172925;-0,330443;-2,690199;-0,405198;24,116592
17:23:03,022;383,02218;0,103627;0,120436;0,16925;-0,159803;-2,480201;-0,260818;24,037828
17:23:03,032;382,550699;0,108877;0,122011;0,171087;-0,330443;-2,545825;-0,33957;23,998446
17:23:03,042;383,493661;0,113078;0,126211;0,167413;-0,120425;-2,427701;-0,234567;24,024701
17:23:03,052;383,493661;0,110977;0,124636;0,171087;-0,317317;-2,624575;-0,33957;24,182229
17:23:03,062;380,664776;0,116228;0,128312;0,174762;-0,133551;-2,480201;-0,16894;24,011574
17:23:03,072;383,02218;0,113078;0,122536;0,16925;-0,317317;-2,755824;-0,378947;24,037828
17:23:03,082;380,664776;0,108352;0,124636;0,16925;-0,133551;-2,375202;-0,195191;24,037828
17:23:03,092;383,965142;0,108877;0,120961;0,172006;-0,343569;-2,532701;-0,431448;24,090338
17:23:03,102;383,02218;0,108352;0,120961;0,171087;-0,107299;-2,375202;-0,234567;24,050956
17:23:03,112;382,550699;0,114128;0,126736;0,170169;-0,343569;-2,677075;-0,418323;24,142847
17:23:03,122;385,851065;0,106777;0,127787;0,167413;-0,06792;-2,453951;-0,234567;24,07721
17:23:03,132;382,079218;0,117278;0,126736;0,16925;-0,369821;-2,677075;-0,392072;24,064083
17:23:03,142;382,079218;0,111503;0,123586;0,170169;-0,081046;-2,519576;-0,155814;24,169102
17:23:03,152;381,607737;0,105202;0,128312;0,16925;-0,369821;-2,690199;-0,352696;24,090338
17:23:03,162;385,379584;0,111503;0,128312;0,16925;-0,107299;-2,388327;-0,16894;24,050956
17:23:03,172;384,436622;0,105727;0,118861;0,171087;-0,343569;-2,545825;-0,33957;24,064083
17:23:03,182;383,493661;0,113603;0,122536;0,171087;-0,081046;-2,480201;-0,129563;24,011574
17:23:03,192;381,136257;0,108352;0,123061;0,168331;-0,382948;-2,66395;-0,431448;24,116592
17:23:03,202;383,02218;0,114653;0,124636;0,172925;-0,133551;-2,480201;-0,129563;24,07721
17:23:03,212;381,607737;0,109927;0,127261;0,16925;-0,4092;-2,716449;-0,405198;24,090338
17:23:03,222;383,965142;0,120428;0,128837;0,167413;-0,120425;-2,519576;-0,182065;24,064083
17:23:03,232;382,550699;0,108352;0,127261;0,165575;-0,382948;-2,532701;-0,431448;24,07721
17:23:03,242;382,550699;0,107302;0,121486;0,175681;-0,107299;-2,453951;-0,16894;24,090338
17:23:03,252;381,607737;0,113078;0,126211;0,166494;-0,382948;-2,5852;-0,431448;24,064083
17:23:03,262;383,965142;0,113603;0,128837;0,172925;-0,107299;-2,453951;-0,155814;24,024701
17:23:03,272;381,607737;0,110977;0,120961;0,172006;-0,356695;-2,650825;-0,405198;24,064083
17:23:03,282;381,607737;0,109402;0,127787;0,173844;-0,094172;-2,572075;-0,208316;24,116592
17:23:03,292;383,965142;0,106252;0,122011;0,170169;-0,369821;-2,703324;-0,510201;24,011574
17:23:03,302;383,965142;0,106777;0,122011;0,16925;-0,094172;-2,480201;-0,155814;24,037828
17:23:03,312;380,664776;0,107827;0,128312;0,16925;-0,382948;-2,650825;-0,457699;24,116592
17:23:03,322;383,965142;0,109402;0,122536;0,168331;-0,054794;-2,427701;-0,234567;24,090338
17:23:03,332;382,550699;0,107302;0,120961;0,167413;-0,382948;-2,716449;-0,457699;24,103465
17:23:03,342;380,664776;0,108352;0,118861;0,168331;-0,094172;-2,519576;-0,221441;24,011574
17:23:03,352;380,664776;0,114653;0,128837;0,167413;-0,396074;-2,66395;-0,418323;24,050956
17:23:03,362;381,136257;0,107827;0,121486;0,163738;-0,081046;-2,493326;-0,116438;24,064083
17:23:03,372;382,550699;0,110452;0,123061;0,170169;-0,382948;-2,5852;-0,457699;24,064083
17:23:03,382;384,436622;0,111503;0,127261;0,168331;-0,133551;-2,453951;-0,116438;24,050956
17:23:03,392;382,079218;0,115178;0,123586;0,164656;-0,369821;-2,5852;-0,444574;24,037828
17:23:03,402;384,436622;0,108352;0,131462;0,171087;-0,133551;-2,532701;-0,195191;24,064083
17:23:03,412;383,02218;0,111503;0,125686;0,172006;-0,369821;-2,677075;-0,444574;24,090338
17:23:03,422;381,607737;0,109402;0,124111;0,173844;-0,120425;-2,388327;-0,155814;24,116592
17:23:03,432;382,550699;0,114128;0,128312;0,170169;-0,369821;-2,768949;-0,457699;24,064083
17:23:03,442;383,493661;0,113603;0,130412;0,171087;-0,06792;-2,453951;-0,142689;24,037828
17:23:03,452;382,079218;0,113078;0,123061;0,16925;-0,382948;-2,61145;-0,510201;24,12972
17:23:03,462;383,965142;0,115178;0,119911;0,170169;-0,06792;-2,401452;-0,116438;24,142847
17:23:03,472;381,607737;0,119378;0,126211;0,170169;-0,382948;-2,755824;-0,536452;24,12972
17:23:03,482;382,079218;0,116228;0,129362;0,170169;-0,107299;-2,440826;-0,16894;24,050956
17:23:03,492;380,193295;0,109402;0,125161;0,172006;-0,382948;-2,729574;-0,418323;24,07721
17:23:03,502;383,02218;0,115178;0,123586;0,167413;-0,06792;-2,572075;-0,155814;24,050956
17:23:03,512;380,664776;0,108877;0,129362;0,172925;-0,343569;-2,6377;-0,418323;24,103465
17:23:03,522;381,607737;0,115178;0,124636;0,170169;-0,120425;-2,440826;-0,142689;24,037828
17:23:03,532;386,794027;0,112553;0,126736;0,168331;-0,448578;-2,755824;-0,444574;24,07721
17:23:03,542;380,664776;0,110977;0,129887;0,165575;-0,107299;-2,388327;-0,221441;24,064083
17:23:03,552;380,664776;0,109402;0,118861;0,167413;-0,356695;-2,795199;-0,444574;24,103465
17:23:03,562;383,02218;0,108877;0,123061;0,168331;-0,146677;-2,453951;-0,182065;24,103465
17:23:03,572;383,493661;0,108877;0,118861;0,167413;-0,343569;-2,690199;-0,444574;24,07721
17:23:03,582;381,607737;0,108877;0,120436;0,16925;-0,094172;-2,480201;-0,155814;24,155974
17:23:03,592;382,550699;0,113078;0,123061;0,166494;-0,369821;-2,795199;-0,470825;24,050956
17:23:03,602;383,02218;0,109927;0,123586;0,168331;-0,081046;-2,440826;-0,208316;24,142847
17:23:03,612;382,079218;0,105727;0,119386;0,16925;-0,396074;-2,716449;-0,431448;24,090338
17:23:03,622;383,965142;0,106777;0,127261;0,163738;-0,094172;-2,519576;-0,16894;24,07721
17:23:03,632;385,851065;0,110977;0,124111;0,16925;-0,356695;-2,66395;-0,457699;24,07721
17:23:03,642;383,02218;0,113603;0,119911;0,165575;-0,094172;-2,414576;-0,129563;24,050956
17:23:03,652;383,493661;0,108352;0,120436;0,170169;-0,343569;-2,782074;-0,470825;24,103465
17:23:03,662;384,436622;0,110452;0,122536;0,165575;-0,094172;-2,453951;-0,182065;24,024701
17:23:03,672;380,664776;0,112553;0,121486;0,167413;-0,422326;-2,729574;-0,431448;24,050956
17:23:03,682;385,851065;0,110452;0,125686;0,16925;-0,133551;-2,480201;-0,221441;24,103465
17:23:03,692;386,794027;0,116753;0,126211;0,167413;-0,382948;-2,834573;-0,405198;24,103465
17:23:03,702;384,436622;0,113603;0,126211;0,172925;-0,094172;-2,493326;-0,234567;24,090338
17:23:03,712;384,436622;0,112028;0,123061;0,168331;-0,356695;-2,624575;-0,418323;24,037828
17:23:03,722;383,02218;0,113603;0,124111;0,171087;-0,120425;-2,414576;-0,195191;24,103465
17:23:03,732;381,607737;0,107827;0,122536;0,16925;-0,317317;-2,703324;-0,470825;24,12972
17:23:03,742;383,02218;0,112028;0,129362;0,170169;-0,094172;-2,335827;-0,16894;24,103465
17:23:03,752;383,02218;0,108877;0,124111;0,174762;-0,356695;-2,729574;-0,510201;24,064083
17:23:03,762;383,493661;0,115178;0,132512;0,168331;-0,133551;-2,401452;-0,182065;24,050956
17:23:03,772;383,493661;0,105202;0,119386;0,170169;-0,369821;-2,782074;-0,457699;24,050956
17:23:03,782;382,550699;0,107827;0,121486;0,167413;-0,133551;-2,388327;-0,182065;24,050956
17:23:03,792;380,193295;0,108877;0,130412;0,172006;-0,343569;-2,5852;-0,470825;24,07721
17:23:03,802;383,965142;0,111503;0,125161;0,170169;-0,107299;-2,467076;-0,234567;24,037828
17:23:03,812;385,379584;0,113603;0,124636;0,171087;-0,356695;-2,768949;-0,405198;24,064083
17:23:03,822;384,436622;0,107302;0,126211;0,172006;-0,146677;-2,493326;-0,287069;24,103465
17:23:03,832;383,965142;0,106777;0,123061;0,166494;-0,304191;-2,650825;-0,444574;24,064083
17:23:03,842;385,379584;0,110977;0,123061;0,172006;-0,133551;-2,519576;-0,234567;24,103465
17:23:03,852;384,436622;0,112553;0,123061;0,170169;-0,304191;-2,755824;-0,392072;24,037828
17:23:03,862;384,436622;0,105727;0,119911;0,168331;-0,159803;-2,401452;-0,273943;24,050956
17:23:03,872;381,136257;0,108877;0,121486;0,16925;-0,396074;-2,703324;-0,444574;24,050956
17:23:03,882;384,908103;0,108877;0,119911;0,16925;-0,159803;-2,467076;-0,182065;24,090338
17:23:03,892;386,794027;0,110977;0,125686;0,16925;-0,356695;-2,690199;-0,470825;24,07721
17:23:03,902;387,265507;0,110452;0,123586;0,166494;-0,120425;-2,427701;-0,221441;24,064083
17:23:03,912;384,436622;0,110452;0,122536;0,171087;-0,343569;-2,795199;-0,497076;24,103465
17:23:03,922;384,436622;0,114128;0,124636;0,171087;-0,120425;-2,375202;-0,155814;24,050956
17:23:03,932;383,965142;0,107827;0,128837;0,172925;-0,369821;-2,703324;-0,431448;24,037828
17:23:03,942;384,908103;0,117803;0,123586;0,170169;-0,107299;-2,414576;-0,234567;24,050956
17:23:03,952;381,607737;0,116228;0,125161;0,168331;-0,356695;-2,624575;-0,365821;24,064083
17:23:03,962;386,322546;0,114653;0,127261;0,16925;-0,120425;-2,427701;-0,273943;24,116592
17:23:03,972;384,908103;0,107302;0,119386;0,168331;-0,343569;-2,729574;-0,378947;24,116592
17:23:03,982;387,265507;0,110452;0,122536;0,170169;-0,120425;-2,427701;-0,300194;24,090338
17:23:03,992;384,436622;0,112028;0,119911;0,166494;-0,291065;-2,729574;-0,405198;24,12972
17:23:04,002;387,736988;0,110452;0,119911;0,166494;-0,120425;-2,440826;-0,260818;24,07721
17:23:04,012;388,208469;0,109402;0,121486;0,165575;-0,343569;-2,650825;-0,470825;24,07721
17:23:04,022;384,436622;0,107827;0,126736;0,170169;-0,120425;-2,401452;-0,221441;24,07721
17:23:04,032;383,965142;0,113603;0,124636;0,167413;-0,356695;-2,795199;-0,470825;24,011574
17:23:04,042;385,379584;0,110452;0,127261;0,16925;-0,133551;-2,453951;-0,221441;24,037828
17:23:04,052;384,436622;0,108352;0,122536;0,171087;-0,304191;-2,66395;-0,431448;24,090338
17:23:04,062;387,736988;0,112028;0,130937;0,165575;-0,094172;-2,493326;-0,155814;24,064083
17:23:04,072;385,379584;0,113603;0,130412;0,166494;-0,343569;-2,690199;-0,48395;24,07721
17:23:04,082;384,908103;0,106252;0,119386;0,171087;-0,041668;-2,440826;-0,16894;24,064083
17:23:04,092;385,379584;0,115178;0,126736;0,171087;-0,330443;-2,61145;-0,418323;24,090338
17:23:04,102;383,493661;0,110977;0,126736;0,168331;-0,094172;-2,440826;-0,247692;24,037828
17:23:04,112;383,493661;0,105202;0,124111;0,16925;-0,382948;-2,742699;-0,431448;24,07721
17:23:04,122;384,436622;0,117278;0,128837;0,168331;-0,133551;-2,493326;-0,208316;24,037828
17:23:04,132;385,851065;0,107827;0,122011;0,166494;-0,343569;-2,703324;-0,392072;24,050956
17:23:04,142;386,794027;0,111503;0,123586;0,168331;-0,159803;-2,519576;-0,208316;24,103465
17:23:04,152;385,379584;0,109927;0,120436;0,163738;-0,330443;-2,650825;-0,378947;24,103465
17:23:04,162;385,851065;0,106252;0,119386;0,171087;-0,120425;-2,414576;-0,208316;24,037828
17:23:04,172;387,736988;0,106252;0,122536;0,165575;-0,356695;-2,729574;-0,392072;24,064083
17:23:04,182;387,265507;0,109927;0,120961;0,167413;-0,107299;-2,493326;-0,182065;24,037828
17:23:04,192;386,794027;0,104677;0,117286;0,166494;-0,369821;-2,729574;-0,523326;24,07721
17:23:04,202;386,322546;0,110452;0,127787;0,171087;-0,06792;-2,453951;-0,129563;24,064083
17:23:04,212;385,379584;0,105202;0,116761;0,168331;-0,382948;-2,742699;-0,536452;24,103465
17:23:04,222;386,322546;0,106777;0,120961;0,167413;-0,120425;-2,5852;-0,155814;24,090338
17:23:04,232;385,379584;0,112553;0,122011;0,175681;-0,356695;-2,650825;-0,48395;24,07721
17:23:04,242;384,908103;0,111503;0,130412;0,170169;-0,028542;-2,427701;-0,155814;24,103465
17:23:04,252;386,322546;0,110977;0,128312;0,16925;-0,356695;-2,703324;-0,48395;24,037828
17:23:04,262;387,736988;0,109927;0,122011;0,16925;-0,041668;-2,506451;-0,195191;24,050956
17:23:04,272;384,908103;0,109927;0,122536;0,165575;-0,369821;-2,677075;-0,48395;24,142847
17:23:04,282;385,851065;0,107302;0,117286;0,165575;-0,120425;-2,506451;-0,208316;24,011574
17:23:04,292;381,607737;0,108352;0,121486;0,164656;-0,356695;-2,729574;-0,444574;24,050956
17:23:04,302;388,208469;0,114128;0,116236;0,166494;-0,041668;-2,55895;-0,221441;24,064083
17:23:04,312;384,436622;0,110977;0,126736;0,168331;-0,356695;-2,677075;-0,405198;24,064083
17:23:04,322;387,265507;0,112028;0,123586;0,16925;-0,107299;-2,388327;-0,116438;24,103465
17:23:04,332;388,208469;0,103102;0,116761;0,164656;-0,343569;-2,624575;-0,470825;24,090338
17:23:04,342;389,622912;0,113078;0,124111;0,167413;-0,120425;-2,5852;-0,16894;23,998446
17:23:04,352;386,794027;0,105202;0,121486;0,166494;-0,369821;-2,677075;-0,510201;24,090338
17:23:04,362;390,094392;0,112553;0,124636;0,166494;-0,094172;-2,453951;-0,142689;24,090338
17:23:04,372;386,322546;0,111503;0,124636;0,170169;-0,396074;-2,821448;-0,48395;24,116592
17:23:04,382;384,908103;0,112028;0,127787;0,165575;-0,094172;-2,506451;-0,182065;24,050956
17:23:04,392;384,436622;0,109402;0,126211;0,168331;-0,382948;-2,677075;-0,418323;24,050956
17:23:04,402;386,794027;0,112553;0,133037;0,168331;-0,081046;-2,453951;-0,155814;24,037828
17:23:04,412;386,794027;0,109927;0,124111;0,172006;-0,4092;-2,6377;-0,431448;24,064083
17:23:04,422;386,794027;0,112028;0,119911;0,170169;-0,081046;-2,493326;-0,129563;24,103465
17:23:04,432;383,965142;0,110977;0,124111;0,16925;-0,382948;-2,729574;-0,444574;24,116592
17:23:04,442;388,67995;0,115703;0,128837;0,171087;-0,107299;-2,440826;-0,195191;24,050956
17:23:04,452;387,265507;0,108877;0,122011;0,167413;-0,356695;-2,834573;-0,497076;24,103465
17:23:04,462;385,851065;0,115703;0,126211;0,16925;-0,081046;-2,401452;-0,182065;24,116592
17:23:04,472;383,493661;0,107827;0,122536;0,171087;-0,343569;-2,690199;-0,523326;24,090338
17:23:04,482;387,736988;0,110977;0,125686;0,171087;-0,120425;-2,440826;-0,221441;24,090338
17:23:04,492;386,794027;0,112553;0,127787;0,171087;-0,330443;-2,703324;-0,523326;24,090338
17:23:04,502;386,794027;0,109402;0,122011;0,16925;-0,06792;-2,440826;-0,16894;24,103465
17:23:04,512;383,965142;0,122003;0,134087;0,167413;-0,422326;-2,860823;-0,575828;24,12972
17:23:04,522;388,67995;0,114128;0,124636;0,171087;-0,081046;-2,519576;-0,16894;24,064083
17:23:04,532;385,851065;0,106777;0,120436;0,172006;-0,396074;-2,755824;-0,48395;24,037828
17:23:04,542;386,794027;0,113603;0,123586;0,168331;-0,06792;-2,493326;-0,182065;24,07721
17:23:04,552;386,794027;0,105202;0,120436;0,172006;-0,396074;-2,650825;-0,549577;24,090338
17:23:04,562;387,265507;0,117803;0,124636;0,168331;-0,094172;-2,467076;-0,182065;24,07721
17:23:04,572;386,794027;0,113078;0,125686;0,167413;-0,356695;-2,782074;-0,549577;24,103465
17:23:04,582;386,322546;0,107302;0,126211;0,172006;-0,146677;-2,467076;-0,142689;24,050956
17:23:04,592;389,622912;0,111503;0,121486;0,168331;-0,356695;-2,703324;-0,497076;24,090338
17:23:04,602;388,208469;0,112553;0,125161;0,16925;-0,107299;-2,414576;-0,155814;24,037828
17:23:04,612;385,851065;0,109927;0,127261;0,16925;-0,369821;-2,690199;-0,470825;24,103465
17:23:04,622;385,379584;0,108352;0,122536;0,171087;-0,107299;-2,414576;-0,208316;24,103465
17:23:04,632;385,379584;0,117803;0,128312;0,167413;-0,356695;-2,729574;-0,549577;24,12972
17:23:04,642;388,208469;0,107302;0,124636;0,172006;-0,146677;-2,453951;-0,221441;24,142847
17:23:04,652;387,265507;0,107302;0,125161;0,171087;-0,396074;-2,821448;-0,405198;24,103465
17:23:04,662;387,265507;0,109402;0,124636;0,175681;-0,094172;-2,362077;-0,142689;24,12972
17:23:04,672;389,151431;0,104677;0,122011;0,172006;-0,356695;-2,6377;-0,523326;24,064083
17:23:04,682;387,736988;0,108352;0,125161;0,168331;-0,081046;-2,362077;-0,129563;24,050956
17:23:04,692;387,265507;0,104677;0,120961;0,173844;-0,343569;-2,847698;-0,497076;24,090338
17:23:04,702;388,208469;0,113603;0,129887;0,171087;-0,120425;-2,414576;-0,155814;24,037828
17:23:04,712;387,736988;0,111503;0,120436;0,171087;-0,343569;-2,808324;-0,497076;24,090338
17:23:04,722;381,607737;0,116753;0,126211;0,171087;-0,146677;-2,375202;-0,221441;24,024701
17:23:04,732;384,908103;0,105727;0,119911;0,168331;-0,343569;-2,782074;-0,444574;24,090338
17:23:04,742;382,550699;0,113603;0,126736;0,172006;-0,146677;-2,506451;-0,142689;24,011574
17:23:04,752;384,436622;0,112028;0,125686;0,170169;-0,369821;-2,716449;-0,352696;24,064083
17:23:04,762;385,851065;0,115178;0,125686;0,171087;-0,081046;-2,375202;-0,16894;24,07721
17:23:04,772;386,322546;0,112028;0,120436;0,165575;-0,343569;-2,755824;-0,392072;24,116592
17:23:04,782;386,794027;0,119378;0,125161;0,174762;-0,133551;-2,453951;-0,234567;24,103465
17:23:04,792;385,851065;0,113078;0,128312;0,16925;-0,304191;-2,66395;-0,365821;24,090338
17:23:04,802;386,794027;0,106777;0,126211;0,172925;-0,120425;-2,545825;-0,247692;24,090338
17:23:04,812;388,67995;0,109927;0,128312;0,174762;-0,369821;-2,690199;-0,444574;24,024701
17:23:04,822;387,736988;0,109927;0,123061;0,173844;-0,107299;-2,348952;-0,260818;24,07721
17:23:04,832;385,379584;0,108352;0,126211;0,1766;-0,317317;-2,66395;-0,470825;24,103465
17:23:04,842;386,322546;0,109927;0,124111;0,170169;-0,094172;-2,506451;-0,195191;24,103465
17:23:04,852;386,322546;0,107302;0,127261;0,172925;-0,369821;-2,782074;-0,444574;24,037828
17:23:04,862;389,622912;0,120428;0,136712;0,170169;-0,094172;-2,493326;-0,260818;24,07721
17:23:04,872;387,265507;0,105202;0,119386;0,172925;-0,343569;-2,703324;-0,431448;24,169102
17:23:04,882;385,851065;0,110452;0,122536;0,170169;-0,120425;-2,519576;-0,234567;24,07721
17:23:04,892;386,322546;0,116228;0,123586;0,171087;-0,291065;-2,703324;-0,497076;24,12972
17:23:04,902;388,67995;0,114653;0,127261;0,170169;-0,120425;-2,427701;-0,260818;24,090338
17:23:04,912;383,965142;0,109402;0,126736;0,166494;-0,356695;-2,742699;-0,378947;24,090338
17:23:04,922;384,908103;0,115703;0,127787;0,166494;-0,159803;-2,453951;-0,260818;24,103465
17:23:04,932;384,908103;0,114128;0,124111;0,16925;-0,304191;-2,742699;-0,352696;24,037828
17:23:04,942;386,794027;0,113078;0,124636;0,172925;-0,172929;-2,427701;-0,234567;24,116592
17:23:04,952;383,965142;0,109402;0,128312;0,165575;-0,304191;-2,729574;-0,378947;24,07721
17:23:04,962;383,493661;0,110452;0,122536;0,165575;-0,120425;-2,401452;-0,234567;24,116592
17:23:04,972;386,322546;0,112028;0,125686;0,170169;-0,356695;-2,742699;-0,431448;24,07721
17:23:04,982;386,322546;0,109402;0,122536;0,168331;-0,159803;-2,414576;-0,195191;24,050956
17:23:04,992;387,265507;0,107827;0,123061;0,171087;-0,317317;-2,795199;-0,444574;24,090338
17:23:05,002;385,851065;0,108877;0,124636;0,16925;-0,120425;-2,480201;-0,234567;24,12972
17:23:05,012;386,794027;0,113078;0,127261;0,172006;-0,330443;-2,6377;-0,431448;24,024701
17:23:05,022;386,794027;0,109927;0,123586;0,168331;-0,159803;-2,453951;-0,221441;24,103465
17:23:05,032;383,965142;0,114128;0,125686;0,174762;-0,304191;-2,834573;-0,418323;24,142847
17:23:05,042;384,908103;0,114653;0,131462;0,171087;-0,212308;-2,545825;-0,208316;24,024701
17:23:05,052;385,379584;0,108352;0,126736;0,170169;-0,304191;-2,5852;-0,418323;24,12972
17:23:05,062;387,265507;0,109402;0,124636;0,172925;-0,186055;-2,335827;-0,221441;24,07721
17:23:05,072;384,908103;0,110452;0,123586;0,171087;-0,277938;-2,768949;-0,418323;24,116592
17:23:05,082;387,265507;0,116228;0,131987;0,172006;-0,146677;-2,624575;-0,31332;24,116592
17:23:05,092;385,851065;0,113603;0,125686;0,165575;-0,264812;-2,690199;-0,444574;24,024701
17:23:05,102;387,265507;0,116228;0,124111;0,172925;-0,146677;-2,545825;-0,300194;24,103465
17:23:05,112;385,379584;0,113603;0,125161;0,16925;-0,304191;-2,729574;-0,392072;24,064083
17:23:05,122;387,265507;0,108352;0,125686;0,167413;-0,186055;-2,572075;-0,287069;24,103465
17:23:05,132;383,965142;0,112553;0,122011;0,168331;-0,343569;-2,624575;-0,418323;24,064083
17:23:05,142;386,322546;0,110452;0,125161;0,167413;-0,186055;-2,506451;-0,155814;24,050956
17:23:05,152;385,851065;0,111503;0,123061;0,170169;-0,291065;-2,742699;-0,378947;24,050956
17:23:05,162;384,908103;0,112028;0,125686;0,168331;-0,172929;-2,572075;-0,352696;24,050956
17:23:05,172;382,079218;0,117278;0,131987;0,173844;-0,291065;-2,624575;-0,352696;24,142847
17:23:05,182;386,322546;0,110452;0,124111;0,170169;-0,133551;-2,598325;-0,260818;24,12972
17:23:05,192;387,265507;0,108877;0,121486;0,166494;-0,330443;-2,677075;-0,326445;24,024701
17:23:05,202;387,265507;0,106777;0,124111;0,167413;-0,159803;-2,427701;-0,273943;24,011574
17:23:05,212;388,208469;0,111503;0,122536;0,172006;-0,304191;-2,5852;-0,378947;24,103465
17:23:05,222;383,02218;0,110977;0,123586;0,171087;-0,172929;-2,624575;-0,31332;24,116592
17:23:05,232;382,550699;0,114128;0,125161;0,164656;-0,330443;-2,650825;-0,378947;24,103465
17:23:05,242;385,851065;0,113603;0,122536;0,170169;-0,172929;-2,480201;-0,300194;24,064083
17:23:05,252;385,851065;0,109402;0,117286;0,170169;-0,264812;-2,808324;-0,365821;24,090338
17:23:05,262;384,908103;0,110977;0,121486;0,170169;-0,172929;-2,532701;-0,300194;24,155974
17:23:05,272;384,908103;0,113603;0,126736;0,162819;-0,291065;-2,690199;-0,418323;24,116592
17:23:05,282;388,67995;0,115178;0,127261;0,1619;-0,186055;-2,401452;-0,234567;24,090338
17:23:05,292;387,265507;0,108877;0,123061;0,171087;-0,264812;-2,650825;-0,418323;24,07721
17:23:05,302;384,436622;0,106252;0,116761;0,167413;-0,186055;-2,5852;-0,287069;24,090338
17:23:05,312;385,851065;0,110452;0,125686;0,167413;-0,304191;-2,61145;-0,352696;24,024701
17:23:05,322;387,736988;0,112553;0,126211;0,164656;-0,186055;-2,493326;-0,287069;24,07721
17:23:05,332;385,851065;0,114128;0,122011;0,166494;-0,23856;-2,729574;-0,352696;24,090338
17:23:05,342;386,322546;0,108352;0,122011;0,167413;-0,159803;-2,5852;-0,31332;24,103465
17:23:05,352;386,322546;0,108352;0,123061;0,167413;-0,264812;-2,519576;-0,352696;24,064083
17:23:05,362;389,622912;0,108352;0,120436;0,16925;-0,172929;-2,545825;-0,287069;24,037828
17:23:05,372;386,794027;0,113603;0,116236;0,167413;-0,277938;-2,716449;-0,352696;24,011574
17:23:05,382;389,622912;0,115703;0,126736;0,16925;-0,225434;-2,545825;-0,287069;24,050956
17:23:05,392;387,265507;0,109402;0,124111;0,170169;-0,277938;-2,624575;-0,326445;24,07721
17:23:05,402;386,794027;0,106252;0,122536;0,171087;-0,199182;-2,61145;-0,260818;24,090338
17:23:05,412;386,794027;0,107827;0,123061;0,171087;-0,225434;-2,5852;-0,326445;24,103465
17:23:05,422;389,151431;0,116753;0,134087;0,167413;-0,159803;-2,519576;-0,234567;24,050956
17:23:05,432;390,565873;0,108877;0,122011;0,171087;-0,251686;-2,5852;-0,392072;24,090338
17:23:05,442;388,67995;0,105727;0,119386;0,164656;-0,133551;-2,519576;-0,247692;24,090338
17:23:05,452;389,622912;0,112553;0,129887;0,172006;-0,277938;-2,598325;-0,31332;24,064083
17:23:05,462;388,208469;0,115703;0,128837;0,16925;-0,172929;-2,440826;-0,234567;24,024701
17:23:05,472;387,736988;0,110977;0,118861;0,16925;-0,291065;-2,624575;-0,326445;24,07721
17:23:05,482;387,736988;0,104152;0,118861;0,165575;-0,186055;-2,677075;-0,33957;24,07721
17:23:05,492;388,67995;0,106777;0,125161;0,16925;-0,23856;-2,598325;-0,392072;24,103465
17:23:05,502;387,736988;0,111503;0,124636;0,171087;-0,172929;-2,519576;-0,31332;24,116592
17:23:05,512;386,794027;0,108352;0,122011;0,165575;-0,251686;-2,598325;-0,33957;24,07721
17:23:05,522;391,508835;0,114128;0,129362;0,170169;-0,186055;-2,5852;-0,326445;24,090338
17:23:05,532;389,622912;0,114653;0,125161;0,16925;-0,225434;-2,572075;-0,300194;24,090338
17:23:05,542;386,322546;0,107302;0,122536;0,165575;-0,146677;-2,440826;-0,31332;24,142847
17:23:05,552;386,794027;0,110977;0,123586;0,167413;-0,304191;-2,650825;-0,378947;24,090338
17:23:05,562;386,794027;0,120953;0,125686;0,168331;-0,186055;-2,55895;-0,300194;24,090338
17:23:05,572;388,67995;0,107302;0,126211;0,167413;-0,277938;-2,742699;-0,392072;24,064083
17:23:05,582;386,322546;0,107827;0,123061;0,163738;-0,212308;-2,572075;-0,300194;24,050956
17:23:05,592;385,379584;0,114653;0,127261;0,168331;-0,291065;-2,55895;-0,378947;24,090338
17:23:05,602;388,208469;0,113078;0,118861;0,165575;-0,212308;-2,5852;-0,260818;24,064083
17:23:05,612;387,736988;0,105727;0,123586;0,172006;-0,277938;-2,55895;-0,300194;24,090338
17:23:05,622;388,67995;0,112028;0,121486;0,16925;-0,199182;-2,545825;-0,300194;24,090338
17:23:05,632;386,794027;0,108877;0,124111;0,165575;-0,251686;-2,677075;-0,352696;24,07721
17:23:05,642;389,151431;0,113603;0,123586;0,170169;-0,172929;-2,5852;-0,33957;24,090338
17:23:05,652;391,980316;0,111503;0,124636;0,168331;-0,251686;-2,572075;-0,300194;24,024701
17:23:05,662;390,094392;0,114128;0,122011;0,166494;-0,225434;-2,493326;-0,31332;24,064083
17:23:05,672;389,151431;0,110977;0,118861;0,168331;-0,199182;-2,598325;-0,352696;24,07721
17:23:05,682;389,151431;0,107827;0,126211;0,168331;-0,225434;-2,572075;-0,273943;24,07721
17:23:05,692;387,736988;0,111503;0,123061;0,166494;-0,277938;-2,532701;-0,287069;24,07721
17:23:05,702;388,208469;0,110452;0,120961;0,167413;-0,212308;-2,401452;-0,287069;24,090338
17:23:05,712;387,265507;0,105202;0,118861;0,165575;-0,225434;-2,572075;-0,300194;24,050956
17:23:05,722;385,379584;0,105202;0,120961;0,166494;-0,146677;-2,624575;-0,300194;24,142847
